Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2013,2013-09-22,3,3,31.091,JAX,@,SEA,L 17-45,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,7,21%,True,Josh Scobee
2013,2013-09-29,4,4,31.098,JAX,,IND,L 3-37,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0%,0,0%,3,11%,False,Josh Scobee
2013,2013-10-06,5,5,31.105,JAX,@,STL,L 20-34,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,10,29%,True,Josh Scobee
2013,2013-10-13,6,6,31.112,JAX,@,DEN,L 19-35,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,9,32%,True,Josh Scobee
2013,2013-10-20,7,7,31.119,JAX,,SDG,L 6-24,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,5,25%,False,Josh Scobee
2013,2013-10-27,8,8,31.126,JAX,,SFO,L 10-42,False,1,1,100.0,1,1,100.0,0,4,0.0,1,0,1,0,0,0,0%,0,0%,5,22%,False,Josh Scobee
2013,2013-11-10,9,10,31.140,JAX,@,TEN,W 29-27,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,31%,True,Josh Scobee
2013,2013-11-17,10,11,31.147,JAX,,ARI,L 14-27,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,,,0,0%,0,0%,6,18%,False,Josh Scobee
2013,2013-11-24,11,12,31.154,JAX,@,HOU,W 13-6,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0%,0,0%,8,31%,True,Josh Scobee
2013,2013-12-01,12,13,31.161,JAX,@,CLE,W 32-28,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0%,0,0%,12,35%,True,Josh Scobee
2013,2013-12-05,13,14,31.165,JAX,,HOU,W 27-20,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,32%,False,Josh Scobee
2013,2013-12-15,14,15,31.175,JAX,,BUF,L 20-27,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,33%,False,Josh Scobee
2013,2013-12-22,15,16,31.182,JAX,,TEN,L 16-20,False,1,2,50.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,7,30%,False,Josh Scobee
2013,2013-12-29,16,17,31.189,JAX,@,IND,L 10-30,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,19%,True,Josh Scobee
2014,2014-09-07,1,1,32.076,JAX,@,PHI,L 17-34,False,2,2,100.0,1,3,33.3,0,5,0.0,0,0,0,,,0,0%,0,0%,9,25%,True,Josh Scobee
2014,2014-09-14,2,2,32.083,JAX,@,WAS,L 10-41,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,15%,True,Josh Scobee
2014,2014-09-21,3,3,32.090,JAX,,IND,L 17-44,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,7,23%,False,Josh Scobee
2014,2014-09-28,4,4,32.097,JAX,@,SDG,L 14-33,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,5,20%,True,Josh Scobee
2014,2014-10-05,5,5,32.104,JAX,,PIT,L 9-17,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,7,27%,False,Josh Scobee
2014,2014-10-12,6,6,32.111,JAX,@,TEN,L 14-16,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,,,0,0%,0,0%,6,23%,True,Josh Scobee
2014,2014-10-19,7,7,32.118,JAX,,CLE,W 24-6,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,9,31%,False,Josh Scobee
2014,2014-10-26,8,8,32.125,JAX,,MIA,L 13-27,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0%,0,0%,10,32%,False,Josh Scobee
2014,2014-11-02,9,9,32.132,JAX,@,CIN,L 23-33,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,8,25%,True,Josh Scobee
2014,2014-11-09,10,10,32.139,JAX,,DAL,L 17-31,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0%,0,0%,4,14%,False,Josh Scobee
2014,2014-11-23,11,12,32.153,JAX,@,IND,L 3-23,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0%,0,0%,3,12%,True,Josh Scobee
2014,2014-11-30,12,13,32.160,JAX,,NYG,W 25-24,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,9,29%,False,Josh Scobee
2014,2014-12-07,13,14,32.167,JAX,,HOU,L 13-27,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,26%,False,Josh Scobee
2014,2014-12-14,14,15,32.174,JAX,@,BAL,L 12-20,False,,,,4,5,80.0,0,12,0.0,0,0,0,,,0,0%,0,0%,10,30%,True,Josh Scobee
2014,2014-12-18,15,16,32.178,JAX,,TEN,W 21-13,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,7,27%,False,Josh Scobee
2014,2014-12-28,16,17,32.188,JAX,@,HOU,L 17-23,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0%,0,0%,8,29%,True,Josh Scobee
2015,2015-09-10,1,1,33.079,PIT,@,NWE,L 21-28,False,1,1,100.0,2,4,50.0,0,7,0.0,0,0,0,,,0,0%,0,0%,10,38%,True,Josh Scobee
2015,2015-09-20,2,2,33.089,PIT,,SFO,W 43-18,False,3,4,75.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,12,48%,False,Josh Scobee
2015,2015-09-27,3,3,33.096,PIT,@,STL,W 12-6,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,6,30%,True,Josh Scobee
2015,2015-10-01,4,4,33.100,PIT,,BAL,L 20-23,False,2,2,100.0,2,4,50.0,0,8,0.0,0,0,0,,,0,0%,0,0%,10,31%,False,Josh Scobee
,172 Games,,,,,,,70-102-0,False,323,329,98.2,241,301,80.1,0,1046,0.0,16,5,21,0,0,,,,,,,False,Josh Scobee
